id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,place
ChdDSUhNMG9nS0VJQ0FnSUR5ak0zcC1RRRAB,服務品質超棒,2 個月前,2021-04-27 14:48:48.442932,5.0,張維可,282,0,https://www.google.com/maps/contrib/114452674188939011708/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5OUoyR3ZnRRAB,用餐品質及服務都很用心，會想推薦的優質餐廳！,2 個月前,2021-04-27 14:48:48.471452,4.0,蕭詩偉,334,0,https://www.google.com/maps/contrib/107681299683202094733/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChZDSUhNMG9nS0VJQ0FnSUR5bE5YckR3EAE,,2 個月前,2021-04-27 14:48:48.471996,5.0,呂俊明,141,0,https://www.google.com/maps/contrib/106851310429236437117/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5NVA3aTBBRRAB,,2 個月前,2021-04-27 14:48:55.213048,3.0,鄧蕙君,3,0,https://www.google.com/maps/contrib/107914184897966473897/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChZDSUhNMG9nS0VJQ0FnSUR5eE9DNEl3EAE,服務很周到,2 個月前,2021-04-27 14:48:55.213748,5.0,Yen Jason,8,0,https://www.google.com/maps/contrib/100725921543065748804/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5bU1HWGt3RRAB,好朋友開的店家 推薦推薦,2 個月前,2021-04-27 14:48:55.214533,5.0,B IK,2,0,https://www.google.com/maps/contrib/115612484077866786987/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChZDSUhNMG9nS0VJQ0FnSUR5cU9YOVBnEAE,服務品質一樣的好、不知道是廚房廚具未清洗乾淨還是帕瑪森等級問題，有點油耗味...杏鮑菇亦同，廚房SOP有進步空間，整體上還是服務品質好...,2 個月前,2021-04-27 14:48:55.215110,4.0,Colin Shen,156,0,https://www.google.com/maps/contrib/109709423683332565815/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChRDSUhNMG9nS0VJQ0FnSUR5eUtFOBAB,,2 個月前,2021-04-27 14:48:55.215743,5.0,曾一峯,0,0,https://www.google.com/maps/contrib/112428339924563531826/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5eUtqTmtnRRAB,服務態度好，餐點也很好，價格中高,2 個月前,2021-04-27 14:48:55.216326,5.0,賴秀秀,207,0,https://www.google.com/maps/contrib/112861798525208726811/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5c01XTzlRRRAB,有別以往～感覺更親切也更貼心了 謝謝你們的服務與招待🙏 晚餐吃的很開心,2 個月前,2021-04-27 14:48:55.216898,5.0,Mango Xie,5,0,https://www.google.com/maps/contrib/110759881772041854424/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5c05LRHhBRRAB,服務人員親切有禮，服務很好，讓人有賓至如歸的感覺。沙拉部分，蕈菇干貝沙拉好吃不過份量蠻少的。松露蕈菇濃湯濃郁好喝。主餐牛肋排，牛小排都很好吃。菲力牛排肉質軟嫩也不錯。甜點熔岩巧克力冰淇淋，視覺味覺都蠻驚艷的。值得來此好好享受一場饗宴。,2 個月前,2021-04-27 14:48:55.217453,4.0,陳泳先,430,0,https://www.google.com/maps/contrib/114380479467436793227/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUR5NEk3MnNnRRAB,服務 餐點 環境都不錯 約會 慶生的好選擇,2 個月前,2021-04-27 14:48:55.217999,5.0,yl C,33,0,https://www.google.com/maps/contrib/113829926474040072935/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSUN5MzhQdXdBRRAB,人潮很多，建議事先預訂,2 個月前,2021-04-27 14:48:55.218544,4.0,Jason Cheng,168,0,https://www.google.com/maps/contrib/115315202758387381335/reviews?hl=zh-Hant-TW,王品牛排台北中山北店
ChdDSUhNMG9nS0VJQ0FnSURLME5tU3BRRRAB,(由 Google 提供翻譯) 以前CP值高很多  (原始評論) 以前CP值高很多,4 小時前,2021-04-27 14:49:12.194139,3.0,Massor Slash,76,0,https://www.google.com/maps/contrib/115236173574618696004/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSURLa0luVVB3EAE,,12 小時前,2021-04-27 14:49:12.194688,4.0,李政賢,35,0,https://www.google.com/maps/contrib/105210063703417377583/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLdl9lczFRRRAB,大部分的服務人員服務品質特優（有一兩個可能是新人吧！不知為何䌞色難看又裝聾作啞！） 環境整潔，食物美味，服務品質優良！,1 天前,2021-04-27 14:49:12.195503,5.0,李明達,193,0,https://www.google.com/maps/contrib/117431011631193837761/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLdjlYWjhnRRAB,很久沒吃王品，發現價格有些調整，但這屬正常，畢竟這麼多年物價也不同了，品項也有增加，這次我不是吃傳統王品牛小排，吃的是炙烤帶骨牛小排，他可以不是全熟的，我覺得比較好吃，比較像在吃牛排，傳統王品牛小排則很奇怪，那根骨頭是單獨放在旁邊的，不像以前是跟肉結合在一起，可能是為了方便客人食用，但我叫的卻是連著骨頭的？然後全熟的王品牛小排，說真的吃起來有點膩，慶幸我這次沒點，家人點了有點不滿意，都說我的比較好吃，但價格也比較高啊！總體來說還不錯，有想來吃的別再叫傳統的王品牛小排了！,2 天前,2021-04-27 14:49:12.196312,5.0,hung-ju ke,3,0,https://www.google.com/maps/contrib/112381691901470159955/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLcC03NlV3EAE,主餐裡有附增一小塊糖漬地瓜，覺得很好吃，跟服務人員再要一小塊來吃，結果給我一整盤，害得我只好打包回家吃，免得浪費這麼好吃的甜點...,5 天前,2021-04-27 14:49:12.197154,5.0,陳儒玉,2,0,https://www.google.com/maps/contrib/107818663218997669068/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLeDl5eERBEAE,每客1390~1990的價位，食材不錯，服務更是一貫的好，環境乾淨整潔，餐廳氛圍不錯，食物也好吃，但是隔壁桌說話大聲點我們都聽得很清楚，是唯一美中不足的地方,5 天前,2021-04-27 14:49:12.197817,5.0,高玉娟,307,0,https://www.google.com/maps/contrib/107919521161504640182/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLaDh1b2pRRRAB,,6 天前,2021-04-27 14:49:12.198415,5.0,UOFixED,4,0,https://www.google.com/maps/contrib/109612110384005359418/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLdV9IS0lnEAE,與友人來此慶生，燈光美氣氛佳 分別點了乾濕式牛排來品嚐 前菜湯品甜點等配菜也不錯 是招待心中重要的人的好地方,6 天前,2021-04-27 14:49:12.198904,5.0,Jam Hsiao,27,0,https://www.google.com/maps/contrib/118018197790259250177/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLcS1yV2FREAE,看完中醫過來吃飯 服務很好 但就是吃不飽,1 週前,2021-04-27 14:49:12.199386,5.0,INK Kin&小k找車去,84,0,https://www.google.com/maps/contrib/104090455009432740414/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLeTRIUnZnRRAB,用餐環境舒適整齊，服務人員親切主動，雖然用餐時發生了一些小插曲，但服務人員很快的解決並提供補償方案，雖然不完美但是還算可以接受，餐點方面精緻份量也夠，整體來說還算不錯。,1 週前,2021-04-27 14:49:12.199866,4.0,KEVIN KUO,0,0,https://www.google.com/maps/contrib/104597089490049297491/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLeTlpN3dnRRAB,,1 週前,2021-04-27 14:49:12.200335,4.0,SABRINA SHAW,95,0,https://www.google.com/maps/contrib/112013940675688767568/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLODlhXzBnRRAB,第一次吃王品～有點失望 - 菜都不是很熱，麵包溫溫的，湯溫溫的，干貝更是涼涼的⋯ - 氣泡飲的味道有點像感冒藥水（？）但這個就比較主觀了，或許有人很喜歡～ - 唯一覺得不錯的應該就是⋯餐後的鮮奶茶  應該不會想再訪了😅下次還是去吃陶板屋好了（？）,1 週前,2021-04-27 14:49:12.200803,3.0,Enya,15,0,https://www.google.com/maps/contrib/114386754213033060502/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLM2JYVTRRRRAB,餐廳的環境不錯，服務品質真的很優質，餐點就不用說了，是有口皆碑！ 份量剛好，牛排真的很好吃，沒有發過，可以吃出牛肉的香味，湯也夠熱，喝下口帶有回甘，甜品，咖啡也是很精緻！ 價位雖不低，但一份消費的等值，絕對是值得信賴，推薦！,1 週前,2021-04-27 14:49:12.201273,5.0,tina sui,27,0,https://www.google.com/maps/contrib/114808153460724832028/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLM1lpd09nEAE,價格很高低但不算好吃 飲料甜點感覺很廉價 人手感覺不足 服務人員忙不過來 談話沒有隱私 旁邊桌的內容被聽的清清楚楚的 蠻不像高級餐廳的  應該不會回訪  看著王品體系一炮而紅 又看到王品體系殞落  百感交集,1 週前,2021-04-27 14:49:12.201742,2.0,sky blue,55,0,https://www.google.com/maps/contrib/111221468755875442007/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLemVpdmh3RRAB,,1 週前,2021-04-27 14:49:12.202217,3.0,王瑞恭,7,0,https://www.google.com/maps/contrib/113562561316460681593/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLMmE2RlhBEAE,,2 週前,2021-04-27 14:49:12.202697,5.0,莫明輝,7,0,https://www.google.com/maps/contrib/108791895082228585865/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLNmJ5d0t3EAE,沙拉：綠胡椒燻鴨胸溫沙拉，口味還算不錯。 湯：法式麵包玉米濃湯，湯本身還可以，把湯喝完後單吃麵包是有點乾及無味，離開前才告知其實可以續湯，我覺得將麵包內層都先加蒜味醬拿去烤再放湯也可以嘗試看看。 主餐：牛小排佐犢牛肋排，這就有點小失望，我點七分熟牛肋排卻吃到帶血的部分，再者就是提供的蒜片都是生的，有點太辣，可以煎或炸過會比較好，主餐口味吃起來都還好。 甜點：熔岩巧克力冰淇淋，還不錯有符合期待。 飲料：紅玉冷泡茶，紅茶加紅茶冰塊，還蠻特別的，喝起來也不錯。 …,2 週前,2021-04-27 14:49:12.203168,4.0,Wayne,681,0,https://www.google.com/maps/contrib/108994155436866578572/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLeWR1aS13RRAB,,2 週前,2021-04-27 14:49:12.203773,5.0,WANG kenping,13,0,https://www.google.com/maps/contrib/107474073825458321507/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLbHFmRkFnEAE,牛排好吃服務周到,3 週前,2021-04-27 14:49:12.204372,4.0,陳步雲,190,0,https://www.google.com/maps/contrib/109929414534617773548/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLbHVEcTZBRRAB,今天第一次生日用餐，服務非常到位，也很關心用餐的狀況。看到阿嬤很喜歡麵包湯，還多盛一小碗給阿嬤。阿嬤不能吃太硬，店員推薦犢牛肋排非常棒，很嫩很好吃。王品牛小排就相較沒那麼軟嫩且帶筋，較不適合老人家。甜點飲料都很棒，生日也有拍紀念照服務，可以洗出來做紀念:)  因為都是合照，沒純照食物的，就不放了，服務品質真的很好，會想再訪，推推~!,3 週前,2021-04-27 14:49:12.204937,5.0,KO,49,0,https://www.google.com/maps/contrib/104789857455594333078/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLNXQyZnVRRRAB,,3 週前,2021-04-27 14:49:18.544336,4.0,Frank Chiu,18,0,https://www.google.com/maps/contrib/101291217816992453580/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLbXF6YTJnRRAB,服務人員，好棒，,3 週前,2021-04-27 14:49:18.545115,5.0,李定盛,119,0,https://www.google.com/maps/contrib/112448421236911732050/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLbXBINmNnEAE,,3 週前,2021-04-27 14:49:18.545750,5.0,許聖彥,0,0,https://www.google.com/maps/contrib/118288460962358452927/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLcXJDdnJRRRAB,,3 週前,2021-04-27 14:49:18.546253,5.0,Chun-Ying Hsiao,4,0,https://www.google.com/maps/contrib/106746222736676440420/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLaXFQSTFRRRAB,,3 週前,2021-04-27 14:49:18.546768,1.0,羅嘉偉,5,0,https://www.google.com/maps/contrib/103088856464138255240/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLOHEtQ0tREAE,,3 週前,2021-04-27 14:49:18.547246,5.0,郭偉文,2,0,https://www.google.com/maps/contrib/117266328866383389233/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUNLbEpEa3pnRRAB,,4 週前,2021-04-27 14:49:18.547713,5.0,Jack,50,0,https://www.google.com/maps/contrib/111069233751348043544/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLdUtUc2VnEAE,,4 週前,2021-04-27 14:49:18.548176,1.0,ParKer Tony,4,0,https://www.google.com/maps/contrib/111922158112646221091/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLaU1uTkJBEAE,,1 個月前,2021-04-27 14:49:18.548705,4.0,Brenda BI,6,0,https://www.google.com/maps/contrib/108168574363479936420/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLaU9IOUhnEAE,,1 個月前,2021-04-27 14:49:18.549190,5.0,俞柏泉,49,0,https://www.google.com/maps/contrib/110633373560338683097/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLMEk2ZWZREAE,價格公道 服務周到,1 個月前,2021-04-27 14:49:24.913693,5.0,JAI-WAN Hsueh,25,0,https://www.google.com/maps/contrib/113816450262699579407/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNLd09xZWJBEAE,服務員十分親切， 餐廳環境優雅，值得推薦。,1 個月前,2021-04-27 14:49:24.914252,5.0,王忠誠,62,0,https://www.google.com/maps/contrib/116213298051803226503/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5djZtQWZBEAE,跟幾年前比較算是整體退步，服務人員態度很好，但細節不足：餐具擺正、上餐念餐名、同桌餐點一起上、入座或點餐時確認壽星是誰、確認客人是否要再一份麵包、酸梅汁，我個人覺得是基本盤？ 上廁所看到主管在監工… Hum. 可能平日的關係吧！  然後就得好好數落一下餐前麵包，以前是奶油和鵝肝醬搭配可頌和雜糧，而現在只剩下夜市牛排的白餐包，傻了！暈了！超級大扣分欸！ 看其他人的評論，3個月前還是類雜糧，2個月前就改成夜市餐包了；但台中店上週(3/15)還是類雜糧，是羅斯福為了省成本嗎？ 還是忘記進貨？ 無法接受！ 老闆該挨罵！ 第一線人員辛苦了！,1 個月前,2021-04-27 14:49:24.914846,2.0,ChengYu Wu,49,0,https://www.google.com/maps/contrib/104244358533454326570/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5MzV5NVpBEAE,,1 個月前,2021-04-27 14:49:24.915401,4.0,吳龍,3,0,https://www.google.com/maps/contrib/103805909415258772410/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5ci1qUm9nRRAB,餐點好吃 服務周到,1 個月前,2021-04-27 14:49:24.915983,5.0,penguin wen,82,0,https://www.google.com/maps/contrib/116752083265939554767/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5LTlXdzN3RRAB,,1 個月前,2021-04-27 14:49:24.916535,5.0,謝政雄,0,0,https://www.google.com/maps/contrib/107079849984366615408/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5bThxRFFnEAE,一客要價一千多但吃完卻沒有很飽 可能因為沒有前菜和開胃菜所以感覺不是很豐富 牛尾湯味道不錯 沙拉普普通通 但牛排就有點傻眼 肉老又柴 而且味道也完全不行 又閒又乾 這樣味道還說是招牌 點了兩份全家人都不想吃... 小羊排和海陸雙拼就還可以 馬上被掃光 感覺要換換烹調方式 才能抓住現在消費者的胃口,1 個月前,2021-04-27 14:49:24.917012,2.0,邱亨瑞,37,0,https://www.google.com/maps/contrib/106097718100752747350/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5cGFmRG1RRRAB,,1 個月前,2021-04-27 14:49:24.917490,5.0,Angela Yang,5,0,https://www.google.com/maps/contrib/111769965462887078731/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5cFphbjhnRRAB,服務很好 感覺很不錯,1 個月前,2021-04-27 14:49:24.917971,5.0,chen jason,11,0,https://www.google.com/maps/contrib/105774763840793780522/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5LVp2eUJnEAE,(由 Google 提供翻譯) 很好的味道。  (原始評論) Great good taste.,1 個月前,2021-04-27 14:49:24.918456,5.0,Paul Hou,761,0,https://www.google.com/maps/contrib/111030897154470150818/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5LVpEb1VREAE,很讚唷,1 個月前,2021-04-27 14:49:31.305366,5.0,Shen Wenkai,49,0,https://www.google.com/maps/contrib/113721447685768470785/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5dnVmOU13EAE,,1 個月前,2021-04-27 14:49:31.306277,4.0,郭淑文,0,0,https://www.google.com/maps/contrib/117063058521831176507/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5dnZib0N3EAE,服務真的很好👍 餐點也很好吃，值得支持。,1 個月前,2021-04-27 14:49:31.307037,5.0,Hung Mavis,9,0,https://www.google.com/maps/contrib/118094814073999937578/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5cnRITEhREAE,服務好，東西不錯吃,1 個月前,2021-04-27 14:49:31.307746,5.0,Yu Ryan,21,0,https://www.google.com/maps/contrib/117548782705520158003/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5enZ5NXRRRRAB,,1 個月前,2021-04-27 14:49:31.308210,5.0,Lin Ivan,47,0,https://www.google.com/maps/contrib/112472341697935225350/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5dHV6d2FREAE,穩定的水準,1 個月前,2021-04-27 14:49:31.308669,4.0,Gingin,193,0,https://www.google.com/maps/contrib/104111219826964291203/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5bHBlU29BRRAB,,1 個月前,2021-04-27 14:49:31.309312,5.0,郭幼,3,0,https://www.google.com/maps/contrib/113331466495423872598/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5bHQ3R1R3EAE,,1 個月前,2021-04-27 14:49:31.309960,5.0,Carissa,4,0,https://www.google.com/maps/contrib/110264213337699349805/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5dkpiWVF3EAE,,1 個月前,2021-04-27 14:49:31.310436,4.0,李旻怡,135,0,https://www.google.com/maps/contrib/116291013457807560331/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5dk9hcl93RRAB,,1 個月前,2021-04-27 14:49:31.310931,5.0,Joe Kuo,281,0,https://www.google.com/maps/contrib/108746633013922538927/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5dkl6YU5BEAE,,1 個月前,2021-04-27 14:49:37.696166,5.0,Sandra Yen,182,0,https://www.google.com/maps/contrib/108353347330707784613/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5M0lUMXRnRRAB,,1 個月前,2021-04-27 14:49:37.696750,5.0,Lee Yang-Che,45,0,https://www.google.com/maps/contrib/116442686476785515218/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5bEt6OTZnRRAB,"(由 Google 提供翻譯) 該餐廳致力於提供優質的客戶服務。但是，牛排好難吃！就我的口味而言，這太難了。  (原始評論) The restaurant is committed to providing excellent customer service.   However,  The steak is so hard! It’s just too hard for my taste.",2 個月前,2021-04-27 14:49:37.697776,4.0,林明俐,13,0,https://www.google.com/maps/contrib/107665597598628054846/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5eUo2b0VBEAE,,2 個月前,2021-04-27 14:49:37.698426,5.0,謝先生,0,0,https://www.google.com/maps/contrib/116350662555261184988/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUR5NE9yaTl3RRAB,服務、餐點都很棒,2 個月前,2021-04-27 14:49:37.698991,5.0,Jane Ko,8,0,https://www.google.com/maps/contrib/110674312030261514209/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUR5ME9la09nEAE,用餐環境舒適，服務人員細心，餐具才落地馬上自動補上乾淨的。每次到王品集團旗下餐飲用餐都能感受到經營者的用心。,2 個月前,2021-04-27 14:49:37.699604,5.0,Grace Ho,27,0,https://www.google.com/maps/contrib/101051737732251238357/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5djRHLTNRRRAB,,2 個月前,2021-04-27 14:49:37.700309,1.0,謝雅雅,1,0,https://www.google.com/maps/contrib/110243316519555962968/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5OThYa3h3RRAB,(由 Google 提供翻譯) 只款待心中最重要的人  (原始評論) 只款待心中最重要的人,2 個月前,2021-04-27 14:49:37.700950,5.0,許石頭,102,0,https://www.google.com/maps/contrib/109338934463004331375/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5aC1hQjVnRRAB,,2 個月前,2021-04-27 14:49:37.701579,4.0,Victor Liu,6,0,https://www.google.com/maps/contrib/101651465522156381717/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5Ml9DYm1RRRAB,服務與餐食均佳。,2 個月前,2021-04-27 14:49:37.702180,5.0,廖澺蒼,67,0,https://www.google.com/maps/contrib/109511287207545338177/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5bTUtNmhBRRAB,28天乾式熟成紐約客帶骨牛排,2 個月前,2021-04-27 14:49:44.215382,5.0,Reznov Zhang,40,0,https://www.google.com/maps/contrib/104974317436287934314/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5eTczS21BRRAB,,2 個月前,2021-04-27 14:49:44.215944,5.0,Susan Huang,0,0,https://www.google.com/maps/contrib/104872215098820366467/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSUN5czZYU2dBRRAB,以1380元的價位來說，對於裝潢，服務，菜色各方面來說，差點不及格。,2 個月前,2021-04-27 14:49:44.216432,3.0,劉欣民,68,0,https://www.google.com/maps/contrib/114144291777167274529/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUN5cy1MalN3EAE,,2 個月前,2021-04-27 14:49:44.216923,4.0,Sandie Fang,2,0,https://www.google.com/maps/contrib/102767950927430940201/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUN5cmFldlh3EAE,環境，餐點，價位都不錯,2 個月前,2021-04-27 14:49:44.217401,5.0,JACK LIAO QQHJ,15,0,https://www.google.com/maps/contrib/117419492984581757660/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUNvMEluU2V3EAE,,2 個月前,2021-04-27 14:49:44.217868,5.0,楊絜,18,0,https://www.google.com/maps/contrib/101801644386308895602/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUN5eGF2b0ZREAE,很久沒吃王品了，但這次用餐讓我失望，很普通，服務人員應該是變少了，所以讓服務人員服務品質沒辦法兼顧，很多用餐完畢的桌面根本沒時間整理，但覺得不是現場服務人員不認真，就明顯忙不過來……餐點就不多說了，我都忘記我點了什麼，牛排竟然有一半有很多筋?！我真的懷疑這是王品嗎?我還是吃西堤或陶板屋好了……其中一顆星給辛苦的服務人員,2 個月前,2021-04-27 14:49:44.218334,3.0,ashley chang,437,0,https://www.google.com/maps/contrib/101476078144770218849/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUN5eGRYQ1l3EAE,,2 個月前,2021-04-27 14:49:44.219017,4.0,Ginger lin,1,0,https://www.google.com/maps/contrib/113552778547676969958/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChZDSUhNMG9nS0VJQ0FnSUN5NmJ6eUx3EAE,,2 個月前,2021-04-27 14:49:44.219566,3.0,柯智凱,129,0,https://www.google.com/maps/contrib/117488020960554857104/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
ChdDSUhNMG9nS0VJQ0FnSURrNll2aW5nRRAB,服務環境超優 牛羊肉質超好吃 食材鮮美,2 個月前,2021-04-27 14:49:44.220091,5.0,an L,362,0,https://www.google.com/maps/contrib/115508279353294265988/reviews?hl=zh-Hant-TW,王品牛排台北羅斯福店
